Site,Name,Lat,Lon,Start,End,Years, %,AWS
8218,TURIPA,-29.9167,116.1,Jan 1907,Jul 1920,10.5,77,  N
12180,TURKEY HILL,-31.0167,119.3,May 1925,Feb 1936,10.8,100,  N
12079,TURKEY HILL NORTH,-31.0378,119.3064,Oct 1929,Sep 2017,86.3,98,  N
2033,TURNER RIVER,-17.8,128.3,Jan 1920,Dec 1965,38.9,85,  N
9130,TUYALI,-30.6408,115.5003,Jan 1968,Oct 2014,43.3,92,  N
8289,TWIN HILLS,-29.6708,115.3636,Jun 1972,Sep 2014,35,81,  N
6048,TWIN PEAKS,-27.3853,115.9664,Nov 1903,Dec 2010,88.7,82,  N
9183,TWO ROCKS,-31.4978,115.5914,Dec 1975,Sep 2012,31.8,86,  N
10694,TWOLGANUP,-33.9956,117.9164,Jan 1955,Oct 2017,62.8,100,  N
11039,UANA,-31.6317,127.93,Jan 1922,May 1971,5.7,11,  N
5066,UAROO,-22.7817,115.3706,Feb 1916,Feb 2016,49.9,50,  N
10275,UBERIN,-31,117,Jan 1907,Aug 1910,3.7,100,  N
10228,UCARTY,-31.35,117.1,Feb 1912,Dec 1928,11.2,66,  N
8171,UDALE,-29.7833,115.35,Apr 1954,Nov 1964,10.7,100,  N
3024,UDIALLA,-17.9464,123.7383,Sep 1930,Nov 2017,57.3,64,  N
7084,ULLAWARRA,-23.48,116.1108,Aug 1895,Dec 2007,74.4,66,  N
8284,UNDANOOKA,-30.835,116.1581,Jan 1964,Aug 2003,32.1,80,  N
9162,UPPER CHITTERING,-31.4556,116.0978,Sep 1971,Oct 1989,17.7,96,  N
9067,UPPER SWAN RESEARCH STATION,-31.7564,116.0222,Oct 1957,Oct 1992,34.1,92,  N
8090,UPSAN DOWNS,-29.7,116.1333,Dec 1956,Dec 1964,6.3,77,  N
5078,URALA,-21.7672,114.8211,Mar 1977,Jun 2016,38.3,97,  N
8266,URAWA,-28.3275,115.5631,Oct 1973,Dec 2000,19.9,71,  N
8125,URELLA,-29.0517,115.4,Mar 1903,Jul 1981,71.4,91,  N
6097,USELESS LOOP,-26.1203,113.3975,Jul 1982,Oct 2017,32.1,90,  N
12301,VALAIS BOREFIELD,-28.4717,122.025,Sep 1987,Aug 1994,4.8,50,  N
9914,VALERN,-33.3197,116.6464,Apr 1972,Oct 2017,44.3,97,  N
8219,VALLEY FARM,-30.9,116.8,Mar 1925,Dec 1936,11.4,96,  N
12181,VARAMEAD,-31.5,119.1,Feb 1929,Mar 1937,7.8,96,  N
10597,VARLEY,-32.7964,119.5094,Oct 1929,Jun 1999,49.4,70,  N
9984,VASSE HWY CB3,-33.7033,115.4002,Nov 2009,Nov 2017,7.8,93,  N
9928,VERMEULEN,-34.8389,116.7211,Jun 1974,Oct 2017,43.4,100,  N
9216,VICTORIA DAM,-32.0394,116.0656,Nov 1968,Oct 2017,48.3,98,  N
2037,VIOLET VALLEY,-17.3,128,Oct 1912,Dec 1941,25.3,86,  N
5024,VLAMINGH HEAD,-21.8067,114.1072,Jan 1913,Dec 1994,50,61,  N
8252,VREDE,-29.7,116.4333,Jan 1937,Sep 1947,9.1,84,  N
11047,WA/SA BORDER VILLAGE,-31.6406,129.0019,Apr 1983,Jul 1994,6.6,57,  N
9201,WABLING,-31.3908,115.6811,May 1986,Sep 1986,0.4,88,  N
10128,WADDERIN,-32,118.4,Jan 1925,Jan 1977,52.1,100,  N
10229,WADDOURING,-30.9,117.9,Nov 1909,Jun 1926,16.2,97,  N
8127,WADDY FOREST NORTH,-29.8,116.2,May 1926,Aug 1949,22.6,97,  N
10230,WAEEL,-31.6155,117.0618,Oct 1928,Nov 2017,19,21,  N
9610,WAGERUP,-33.1,115.9,Jun 1934,Nov 1944,9.3,89,  N
9894,WAGERUP REFINERY,-32.9183,115.9217,Jan 1981,Oct 2017,33.4,90,  N
7143,WAGGA WAGGA,-28.5,116.5,Nov 1903,Dec 1926,17.3,74,  N
10647,WAGIN,-33.3075,117.3403,Jan 1891,Nov 2017,111.3,88,  N
6068,WAHROONGA,-25.4906,114.3981,Jan 1953,Sep 2017,63.5,97,  N
9146,WAIKIKI,-32.31,115.7292,Sep 1970,Oct 1979,9.2,99,  N
6049,WAIL,-27.1,115.5,Jan 1907,Mar 1944,23,62,  N
9231,WAKEDALE,-31.1833,115.85,Apr 1972,Dec 1984,10.3,81,  N
7201,WALDBURG,-24.7428,117.3583,Jan 1989,Mar 2000,10.9,97,  N
8151,WALEBING,-30.6646,116.1383,Jan 1885,Dec 2015,104.8,79,  N
10159,WALGO,-31.05,116.5,Nov 1906,Mar 1944,34.1,91,  N
12098,WALGOOLAN,-31.3825,118.5617,Sep 1935,Sep 1983,47.8,99,  N
12004,WALGOOLAN AVALON,-31.2333,118.5667,Feb 1927,Jul 1966,29.3,74,  N
12099,WALGOOLAN NORTH,-31.1828,118.5964,Apr 1938,Oct 2010,72.3,99,  N
12100,WALGOOLAN SOUTH,-31.5,118.6,Mar 1905,Jun 1972,50,74,  N
10231,WALGORMOURING,-31.2,116.9,Jun 1907,Dec 1946,36.3,92,  N
13028,WALGUN,-23.2,120.7333,Nov 1972,Mar 1973,0.3,81,  N
10133,WALK WALKIN,-30.8256,117.3228,Jan 1909,Dec 2011,102.9,100,  N
8258,WALKAWAY,-28.9417,114.8014,May 1971,Sep 1989,14.1,76,  N
4068,WALLAL DOWNS,-19.7789,120.6417,May 1897,Apr 2017,97,80,  N
10088,WALLAMABIN PARK,-30.95,117.5333,Feb 1919,Dec 1969,48.8,96,  N
10218,WALLAMBIN SOUTH,-31.0333,117.4167,Sep 1910,Jun 1931,16.3,78,  N
4038,WALLAREENYA,-20.7483,118.8172,Jul 1908,Oct 2017,80.7,73,  N
12318,WALLING ROCK,-29.3494,120.4006,May 1995,Jul 2017,22.3,100,  N
9135,WALLISTON,-31.9942,116.0692,Jan 1966,Nov 1987,18.8,79,  N
9611,WALPOLE,-34.9761,116.7328,Sep 1951,Nov 2017,66.3,87,  N
9805,WALPOLE FORESTRY,-34.9769,116.7286,Jun 1970,Nov 2017,46.9,91,  N
9612,WALPOLE NORTH OLD,-34.8511,116.7092,Jan 1947,Jan 1992,45,99,  N
9904,WALTERS FARM,-34.5967,116.1072,Nov 1970,Jul 2017,43.8,92,  N
7085,WANARIE,-27.8336,117.8792,Jan 1916,Dec 1999,67.2,80,  N
8264,WANARRA,-29.5147,116.8011,Jun 1973,Jul 2017,42.9,97,  N
9722,WANDAGARRUP,-34.4,116,Feb 1909,Oct 1936,22.8,82,  N
6050,WANDAGEE,-23.7647,114.5539,Jan 1890,Jan 2015,111.3,89,  N
8294,WANDANA,-28.2094,115.285,Jan 1960,Nov 2017,57.4,99,  N
7086,WANDARY,-25.7,118,Oct 1902,Jan 1943,13.2,33,  N
10516,WANDERIN,-32.2,117.9,Jan 1938,Jan 1966,27.8,99,  N
10917,WANDERING,-32.6722,116.6706,Dec 1998,Nov 2017,19,98,  Y
10687,WANDERING BROOK,-32.5728,116.7064,Sep 1945,Oct 1977,29,90,  N
10648,WANDERING COMPARISON,-32.6814,116.6756,Jan 1888,Jan 2003,101.8,88,  N
10299,WANDI FARM,-30.9,118.5,Apr 1925,Oct 1966,39.4,95,  N
8129,WANDIN FARM,-28.45,115.3,Jan 1929,Sep 1950,20.3,93,  N
6051,WANDINA,-27.9864,115.6306,Jan 1945,Sep 2007,54.1,85,  N
9104,WANDU,-31.9,116.1,Jan 1907,Apr 1918,11.1,98,  N
7025,WANNA,-23.9214,116.5594,Jul 1929,Dec 2002,52.8,71,  N
7028,WANNA,-24.0469,116.2181,Jan 1946,Nov 2009,63.2,99,  N
9040,WANNAMAL,-31.1428,116.0539,Feb 1906,Oct 2017,101.8,91,  N
9041,WANNERIE,-31.1667,115.55,Jul 1913,Sep 1973,39.7,66,  N
9105,WANNEROO,-31.7317,115.7931,Feb 1906,Oct 2017,72.5,61,  N
9120,WANNEROO CALM,-31.7514,115.8014,Feb 1958,Feb 2001,23.7,52,  N
10020,WANOBBING,-31.9167,116.9667,Jun 1912,Nov 1951,39.3,100,  N
11040,WANTEEN,-31.9681,128.2831,Sep 1966,Sep 1987,21.1,100,  N
9733,WARABA,-32.8,115.8,Sep 1918,Jun 1940,19,87,  N
4039,WARAMBIE,-20.9469,117.3733,Jan 1937,Mar 2017,78,97,  N
13011,WARBURTON AIRFIELD,-26.1317,126.5839,Nov 1940,Nov 2017,57.9,74,  Y
9750,WARENING HILLS,-32.7,115.95,May 1966,Jun 1973,6.4,89,  N
2032,WARMUN,-17.0156,128.2175,Apr 1898,Nov 2017,95.2,79,  N
9613,WARNER GLEN,-34.1436,115.2261,Jan 1942,Nov 2017,67.5,89,  N
9614,WAROONA,-32.8564,115.8925,Oct 1935,Nov 2015,75.2,91,  N
9747,WAROONA DAM,-32.8458,115.9792,Jan 1964,Dec 1984,11.5,50,  N
9743,WAROONA WEST,-32.8883,115.7294,Jan 1964,Apr 1983,19,97,  N
9865,WARRA JARRA,-34.3997,118.8867,Jan 1979,Oct 2017,38.2,92,  N
12182,WARRABA 2,-30.95,118.8,Jun 1928,Aug 1936,8.3,100,  N
8278,WARRADARGE,-30.0722,115.3136,Apr 1980,Jul 2017,37,98,  N
10023,WARRADONG FARM,-31.5003,116.9411,Aug 1913,Jul 2017,103.5,99,  N
12081,WARRALAKIN,-31.0297,118.5597,Oct 1925,Nov 2007,78.3,95,  N
4040,WARRALONG,-20.6472,119.5869,Apr 1899,Jun 1980,67.5,83,  N
5019,WARRAMBOO,-21.6333,115.85,Aug 1961,Feb 1963,1.6,97,  N
4041,WARRAWAGINE,-20.8508,120.6961,Jul 1898,Oct 2017,100.2,83,  N
4069,WARRAWOONA,-21.3,119.8,Aug 1900,Oct 1914,8.3,58,  N
7144,WARRIDAH,-29,117,Jun 1918,Feb 1928,9.6,98,  N
5025,WARRIE,-22.4,119.5333,Nov 1927,May 1964,36.3,99,  N
7145,WARRIEDAR,-29.1,117,Feb 1917,Apr 1933,14.3,88,  N
8287,WARRINE,-28.6564,114.8558,Mar 1972,Dec 2010,29.3,74,  N
9615,WARRIUP,-34.715,118.4692,Apr 1919,Oct 2017,98.2,99,  N
6084,WARROORA,-23.4853,113.7811,May 1909,Oct 2017,85.7,79,  N
10913,WARUP,-33.3289,117.1844,Mar 1997,Aug 1998,0.8,45,  N
12269,WARWICK,-32.8283,121.7419,Jan 1939,Sep 1997,57.4,49,  N
8220,WARWICK FARM,-29.8,116.7,Sep 1915,Jan 1939,16.8,71,  N
12183,WATERDALE,-31.3,121.5,Mar 1903,Oct 1917,11.1,75,  N
9952,WATERFALL GULLY,-34.0303,116.4392,Apr 1974,Nov 1984,10,94,  N
8130,WATHEROO,-30.2992,116.0589,Dec 1899,Jan 2017,103.3,88,  N
8132,WATHEROO MAGNETIC OBS.,-30.3167,115.8833,Feb 1920,Mar 1958,2.2,6,  N
10134,WATTENING,-31.3119,116.515,Jan 1913,Nov 2017,103.6,99,  N
10874,WATTLE DALE,-34.0161,117.2297,Jul 1975,Feb 2005,29.4,96,  N
8133,WATTLE GROVE,-29.9,116.2,Jan 1936,Dec 1963,20.7,74,  N
9563,WATTLEGROVE,-34.8,117.0167,Jan 1912,Dec 1952,40.9,100,  N
10030,WATTONING,-30.7767,118.1992,Jan 1896,Sep 2017,100.3,82,  N
9799,WAYCHINICUP DOWNS,-34.7744,118.2811,Jan 1960,Feb 2001,36.9,89,  N
9835,WAYJO PARK,-34.4033,118.9689,Jan 1963,Oct 2017,54.8,99,  N
10649,WAYVILLE,-33.5253,117.6456,Nov 1938,May 2004,65.5,100,  N
7114,WEARAGAMINDA,-28.4833,116.55,Jan 1907,Jan 1930,22.4,97,  N
12082,WEEBO,-28.0067,121.0789,May 1930,Nov 2015,83,97,  N
6098,WEEDARRAH,-25.0294,115.8628,Jun 1985,Sep 2017,27.5,85,  N
7181,WEELARRANA,-22.9789,120.01,Sep 1972,May 2017,31.4,69,  N
10232,WEERONA,-30.5,118.35,Jan 1929,Jun 1940,9.4,82,  N
8259,WEIRMONGER,-28.3333,115.1,Oct 1915,Apr 1921,4.8,85,  N
10233,WELBUNGIN NORTH,-30.55,118,Nov 1929,Jun 1937,7.6,99,  N
10783,WELCOME HILLS,-32,118.8,Nov 1927,Sep 1933,5.9,100,  N
13020,WELD SPRINGS,-25.0333,121.5667,Jan 1968,Feb 1972,4.2,99,  N
9932,WELLINGTON DAM,-33.3997,115.9786,Sep 1978,Jun 1995,13.2,78,  N
9938,WELLINGTON MILL,-33.4761,115.9242,Mar 1991,Apr 2005,14.2,98,  N
9986,WELLINGTON MILL ALERT,-33.4775,115.9258,Mar 2004,Apr 2005,1.2,92,  N
9837,WELLSTEAD,-34.4889,118.6211,Nov 1973,Dec 2014,40.8,97,  N
9647,WEREROA,-34.9506,117.2769,Jan 1959,Oct 2017,57.8,98,  N
10310,WERRIBEE,-31.7718,116.3263,Nov 2000,Nov 2017,16,88,  N
10162,WERRIBEE BOYS HOME,-31.7833,116.3667,May 1952,Mar 1954,1.9,96,  N
9878,WEST CRANBROOK,-34.2183,117.2975,Nov 1983,May 1984,0.6,100,  N
10799,WEST KULIN,-32.6339,118.0103,Jan 2003,Oct 2017,14.8,99,  N
9922,WEST LORT RIVER,-33.6492,121.1972,Jan 1973,Feb 2017,38.8,87,  N
12315,WEST POINT SOUTH,-33.6575,120.4803,Jan 1994,Dec 2005,9.9,82,  N
9163,WEST SWAN,-31.8511,115.9942,Nov 1917,Jul 2004,81.9,94,  N
9616,WESTBOURNE,-34.0911,116.6628,Feb 1903,Oct 2017,110.7,96,  N
3076,WESTERN FIELD,-19.3283,125.3886,Sep 1983,Jul 1985,1.9,95,  N
9148,WESTFIELD,-32.1517,115.9542,Dec 1968,May 1987,18.5,98,  N
10652,WESTHOLME,-32.3,117.6,Nov 1914,Sep 1945,30.3,98,  N
12083,WESTONIA,-31.3011,118.6922,May 1915,Nov 2017,99.7,96,  N
12010,WESTONIA 1,-31.0539,118.7144,Jun 1929,Sep 1983,46.6,85,  N
9042,WESTVALE,-30.86,115.7594,Jul 1949,Nov 1983,31.3,91,  N
9117,WEXHAM,-31.9667,116,Jun 1964,Jan 1975,10,94,  N
12184,WHEATLEY,-31.1,119.5,May 1926,Mar 1936,9.9,100,  N
4042,WHIM CREEK,-20.8414,117.8353,Apr 1898,Nov 2013,60.3,52,  N
9166,WHITBY FALLS,-32.2931,116.0136,Jan 1930,Oct 2001,40.5,55,  N
9607,WHITE GUMS,-34.5472,117.9363,Nov 1919,Nov 2017,97.9,99,  N
10698,WHITE HOUSE FARM,-32.6258,118.5614,Oct 1955,Nov 2014,57.8,97,  N
8134,WHITE PEAK,-28.6475,114.6239,Mar 1906,Dec 1975,54.4,78,  N
10784,WHITE WELLS,-33.3,117.5,Apr 1911,Aug 1922,11.3,98,  N
10068,WHITE WELLS,-29.5817,116.9644,Jan 2004,Nov 2017,13.4,95,  N
10278,WHITE WELLS,-29.5,116.95,Jun 1923,Aug 1925,2.3,100,  N
10234,WHITEHAVEN,-31.9,117.4,Feb 1900,May 1925,15.8,62,  N
9263,WHITEMAN PARK,-31.8372,115.9502,Apr 2004,Nov 2017,13.7,96,  N
9734,WHITTAKERS MILL,-32.5,116,Feb 1925,Feb 1931,1.4,23,  N
10785,WHITVILLE,-33.4,118,Feb 1909,Sep 1916,6.8,88,  N
10653,WIALCUTTING,-32.0789,117.8656,Jan 1913,Dec 1996,83.8,100,  N
10135,WIALKI,-30.4869,118.1258,Aug 1931,Nov 2017,83.9,96,  N
10137,WIALKI NORTH,-30.3294,118.0872,Oct 1929,Jul 2017,86.8,99,  N
10136,WIALKI SOUTH,-30.5892,118.1489,May 1927,Nov 2017,77.4,85,  N
8242,WICHERA RESERVOIR,-28.7333,114.9667,Sep 1936,Dec 1950,9.5,66,  N
8135,WICKA,-28.7,114.9,Jul 1912,Nov 1961,45.2,91,  N
10654,WICKEPIN,-32.7822,117.4992,Nov 1911,Nov 2017,105.7,99,  N
10511,WICKEPIN SOUTH,-32.8022,117.5025,Nov 2000,Nov 2017,13,69,  N
10786,WICKEPIN WEST,-32.8,117.5,Mar 1898,Jan 1935,20.5,55,  N
4089,WICKHAM,-20.6744,117.1428,Feb 1981,Dec 2010,28.1,93,  N
12084,WIDGIEMOOLTHA,-31.4942,121.5781,Nov 1897,Aug 1979,71.8,87,  N
4044,WIDJUP OUTCAMP,-19.5,121.3,Dec 1921,Dec 1948,20.8,77,  N
12085,WILBAH,-28.9,120.7,Jul 1930,Dec 1952,21.2,94,  N
9671,WILGA,-33.6878,116.2147,Jan 1959,Aug 2016,54.1,92,  N
9618,WILGA STATE SCHOOL,-33.7,116.2,Nov 1921,Feb 1945,22.2,95,  N
10919,WILGARRA,-32.6944,116.6135,Mar 2011,Nov 2017,6.4,90,  N
9619,WILGARRUP,-34.1519,116.2042,Feb 1903,Nov 2017,110.9,96,  N
10235,WILGOYNE,-30.8,118.45,Jul 1907,Dec 1938,30.8,98,  N
10854,WILLAMINUP,-33.95,117.9333,Jan 1915,Apr 1919,3.1,71,  N
3086,WILLARE BRIDGE,-17.7278,123.6547,Jan 1992,Nov 2017,19.9,71,  N
9895,WILLCHER FARM,-33.7878,123.1878,Mar 1988,Dec 2003,15.8,98,  N
6052,WILLIAMBURY,-23.8608,115.1475,Aug 1888,Dec 2014,112.6,89,  N
10655,WILLIAMS,-33.0269,116.8792,Jan 1885,Nov 2017,111.6,79,  N
10923,WILLIAMS NORTH,-33.0042,116.8511,Dec 2011,Nov 2017,6,98,  N
8141,WILLIGULLI NORTH,-28.3811,114.4531,Jan 1907,Jul 2016,83.7,76,  N
9620,WILLOW SPRINGS,-34.3,115.95,Sep 1948,Oct 1960,6.4,53,  N
9893,WILLOWDALE,-32.9233,116.0078,Jan 1982,May 2017,34.9,98,  N
8155,WILROY,-28.65,115.6667,Jul 1913,Nov 1966,37.8,71,  N
12086,WILSONS PATCH,-28.3,121.1833,Oct 1906,Nov 1972,58.3,88,  N
13012,WILUNA,-26.5914,120.2258,May 1899,Nov 2017,112.2,94,  N
10886,WILYAMA,-32.4233,117.2783,Mar 1944,Jun 1987,39.2,90,  N
8136,WINCHESTER,-29.8,115.9,Jan 1916,Apr 1964,35.9,74,  N
12141,WINDARLING,-30.0242,119.28,May 2004,Nov 2017,13.5,97,  N
12263,WINDARRA,-28.49,122.2375,Oct 1971,Sep 1994,20,86,  N
6053,WINDERIE,-25.3021,115.1164,Sep 1909,Aug 2017,101.3,91,  N
6111,WINDERIE AIRSTRIP,-25.3097,115.145,Aug 2012,Nov 2017,5.3,99,  N
13019,WINDIDDA,-26.3867,122.21,May 1967,Nov 1992,17.8,70,  N
7108,WINDIMURRA,-28.325,118.545,Apr 1962,Dec 1980,18,96,  N
3094,WINDJANA GORGE,-17.4211,124.9247,Jun 2009,Nov 2017,8.3,92,  N
9848,WINDRUSH,-34.7719,118.1317,Jan 1971,Nov 2017,46.8,98,  N
7087,WINDSOR,-28.0097,118.5753,Jan 1920,May 2007,80.7,92,  N
9871,WINDY HARBOUR,-34.8361,116.0308,Jan 1984,Nov 2017,32.4,93,  N
10688,WINDY RIDGE,-33.45,117,Oct 1947,Mar 1969,21.5,100,  N
9059,WINDY RIDGE,-32,116,Jun 1935,Oct 1950,15.2,98,  N
9676,WINNEJUP,-33.9833,116.3333,Mar 1960,Oct 1971,10.7,91,  N
6066,WINNING,-23.1567,114.5403,Mar 1898,Mar 2015,76.6,65,  N
8221,WIRILDA KOOGAN,-30.8,116.15,Aug 1910,Jun 1943,29.6,90,  N
10656,WIRRA,-34.125,118.415,Jan 1931,Nov 1985,54.9,100,  N
10695,WISHBONE 2,-33.25,117.85,Jan 1955,Dec 1968,11.1,79,  N
10832,WISHBONE JAMES,-33.2833,117.9,Jan 1966,Mar 1972,6.2,99,  N
9746,WITCHCLIFFE,-34.0281,115.1042,Apr 1999,Nov 2017,18.7,97,  Y
5026,WITTENOOM,-22.2425,118.3358,Aug 1950,Nov 2017,63.1,94,  N
5055,WITTENOOM AERO,-22.2275,118.345,Jan 1975,Apr 2010,34.8,98,  N
5027,WITTENOOM GORGE,-22.3167,118.3167,Sep 1949,Dec 1950,0.8,56,  N
12255,WITTENOOM HILLS,-33.5656,122.2714,Jan 1971,Dec 2010,35.3,88,  N
7146,WOGARNO,-28.3831,117.6817,Feb 1911,Dec 2014,72.6,70,  N
10720,WOGERLIN,-32.2,117.9,Apr 1914,Sep 1942,22.8,80,  N
9642,WOKALUP,-33.1328,115.8794,Nov 1951,Oct 2017,65.5,96,  N
10787,WONDILLON,-32.1,118.1,Feb 1912,Feb 1917,0.7,13,  N
7097,WONDINONG,-27.8608,118.4183,May 1909,Dec 2016,97,90,  N
8137,WONGAN HILLS,-30.8917,116.7186,Jan 1907,Nov 2017,110.3,99,  N
8302,WONGAN HILLS NORTH,-30.8506,116.7208,Feb 2013,Nov 2017,4.8,98,  N
8138,WONGAN HILLS RES.STATION,-30.8408,116.7267,Jan 1937,Jul 2014,76.9,97,  N
12108,WONGANOO,-27.1397,121.3397,Jul 1928,Dec 2015,87.3,100,  N
13018,WONGAWOL,-26.1208,121.9403,Apr 1966,Jun 2017,46.3,90,  N
10658,WONNAMINTA,-32.8331,116.9911,Jan 1905,Aug 2017,110,97,  N
9630,WONNENUP,-34.2111,117.1025,Nov 1927,Oct 2003,75.1,98,  N
9213,WONYIL,-31.9278,116.1861,Feb 1974,Aug 1999,20.9,82,  N
10863,WOOD GREEN,-32.1,117.35,Jan 1907,Dec 1908,2,100,  N
10659,WOODANILLING,-33.5636,117.4336,Apr 1916,Nov 2017,80.8,78,  N
4001,WOODBROOK,-20.9,117.1167,Aug 1897,Oct 1974,69.2,89,  N
9621,WOODBURN,-34.6997,117.9556,Jan 1903,Oct 2017,82.4,70,  N
7105,WOODLANDS,-24.8083,118.1105,Aug 1955,Dec 2016,59.4,96,  N
10529,WOODLANDS,-33.7494,117.3742,Feb 1942,Feb 1975,30.8,93,  N
10788,WOODLANDS,-33.5,117.4,Oct 1912,Apr 1935,22.3,98,  N
6054,WOODLEIGH,-26.0511,114.7542,Jan 1917,Dec 2010,83.6,82,  N
9150,WOODMANS POINT,-32.1367,115.7667,Feb 1969,Dec 1993,23.8,95,  N
9622,WOODPERRY,-33.6244,115.9339,Jul 1913,Sep 1995,81.3,98,  N
9243,WOODRIDGE ESTATE,-31.335,115.5722,Sep 1994,Aug 2009,14.8,97,  N
9188,WOODSOME,-31.75,116,Feb 1929,Jul 1955,26.4,100,  N
9845,WOODVILLE,-34.3464,115.7808,Sep 1977,Jul 1989,11.3,92,  N
10790,WOODYARRUP,-33.9,117.75,Feb 1903,Sep 1919,12.3,73,  N
7088,WOOGALONG,-27.8058,116.5692,Nov 1923,Dec 1980,43.2,75,  N
10693,WOOGANUP HEIGHTS,-33.7661,119.5583,Feb 1956,Jun 1994,26.7,69,  N
9623,WOOGENELLUP,-34.5303,117.8247,Jan 1907,Dec 2015,94.6,85,  N
12185,WOOLANGIE,-31.2,120.5,Dec 1895,Nov 1930,15.6,44,  N
7115,WOOLARA,-28,118,Mar 1915,Jul 1930,12.1,78,  N
7089,WOOLEEN,-27.0878,116.1606,Jan 1895,Nov 2017,104.6,85,  N
6055,WOOLGORONG,-27.7456,115.8286,Jan 1904,Nov 2017,110.1,96,  N
12106,WOOLIBAR,-31.0731,121.665,Apr 1901,Oct 2015,51.5,44,  N
12256,WOOLING,-29.7333,119.6,Jan 1929,Jan 1933,4.1,100,  N
8222,WOOLTANA,-29.2,115.9,Aug 1910,Sep 1930,16.2,80,  N
8164,WOOPENATTY,-29.35,115.6833,Jan 1909,May 1945,24.7,68,  N
6056,WOORAMEL,-25.74,114.2847,Oct 1898,Dec 2015,103.3,88,  N
10138,WOOROLOO,-31.815,116.3413,Mar 1917,Oct 2017,71.2,69,  N
10139,WOOTTATING,-31.9,116.5,Jan 1915,Jul 1946,30,95,  N
9943,WORSLEY,-33.3167,116.05,May 1972,Apr 1986,12.4,89,
9923,WORSLEY DOWNS,-33.3156,115.9861,Aug 1973,Oct 2017,22.8,50,  N
8139,WUBIN,-30.1069,116.6328,Jan 1922,Nov 2017,84.3,87,  N
10279,WUBIN DOWNS,-30.1333,117.15,Jan 1922,Aug 1924,2.6,95,  N
8286,WUNDI,-28.275,114.6761,Apr 1972,Nov 2017,39.3,86,  N
9044,WUNGONG DAM,-32.1983,116.0622,Oct 1913,Oct 2017,93.8,90,  N
7106,WURARGA,-28.415,116.2833,Nov 1902,Jan 1982,45.1,57,  N
10140,WYALKATCHEM,-31.1806,117.3797,Oct 1909,Nov 2017,107.4,96,  N
10660,WYCHITELLA,-32.7044,118.3103,Jan 1913,Feb 1982,63.8,92,  N
7090,WYDGEE,-28.8439,117.8311,Jan 1905,Dec 2014,86.1,78,  N
10280,WYDON,-31.3667,118.1333,Sep 1930,Aug 1936,6,100,  N
10148,WYDON,-31.35,118.15,Jan 1931,Feb 1936,0.5,10,  N
12087,WYE FARM,-33.1,121.6667,Dec 1919,Oct 1946,23.8,88,  N
8140,WYE WYE,-30.8,116.5,Apr 1912,Apr 1978,65.6,99,  N
10236,WYENING,-31.15,116.5,Jan 1921,Jul 1926,5.6,100,  N
12292,WYLAND HEIGHTS,-33.6333,122.5833,Jun 1978,Sep 1981,3.3,100,  N
5028,WYLOO,-22.6906,116.2328,Aug 1904,Jan 2008,89.3,86,  N
9924,WYNDARRA,-34.2489,116.4969,Feb 1974,Oct 2017,43.8,98,  N
1013,WYNDHAM,-15.4869,128.1236,Apr 1968,Nov 2017,49.7,100,  N
1006,WYNDHAM AERO,-15.51,128.1503,Feb 1951,Nov 2017,33.4,49,  Y
1029,WYNDHAM NORTH,-15.4467,128.1075,Sep 1989,Feb 1995,4.5,80,  N
1005,WYNDHAM PORT,-15.4644,128.1,Jul 1887,Mar 1995,93.3,86,  N
1022,WYNDHAM SIX MILE HOTEL,-15.4997,128.1997,Jul 1900,Nov 1917,4.3,24,  N
10624,WYNROCK,-32.5167,117.3,Jan 1912,Jul 1972,59.3,98,  N
7154,WYNYANGOO,-27.9369,118.1889,Jan 1963,Jun 2015,52.3,99,  N
10048,WYOLA SOUTH,-31.7167,117.3833,Sep 1930,Jun 1976,33.1,72,  N
12235,WYOMING,-33.1167,121.5,Apr 1925,Oct 1929,4.6,100,  N
10910,WYONNING,-32.6764,117.2708,Jan 1997,Oct 2017,16.3,76,  N
10141,XANTIPPE,-30.2897,117.0108,Jan 1925,Oct 2017,77.5,83,  N
13037,XMAS BORE (MILLROSE),-26.3353,120.7786,Jan 1993,Dec 1993,1,100,  N
12088,YAKABINDIE,-27.575,120.5319,Mar 1931,Nov 2017,71,81,  N
3074,YAKKAMUNGA,-17.9347,123.4731,May 1983,Oct 2011,26.3,92,  N
6101,YALARDY,-26.0983,115.2444,Jan 1988,May 2000,12.3,98,  N
6057,YALBALGO,-25.1883,114.68,Feb 1909,Jul 1972,48.8,77,  N
7091,YALGOO,-28.3386,116.6825,Mar 1898,Jul 2015,102.1,86,  N
4050,YALGOORA,-21.6,119.7,Jun 1937,Sep 1949,12.2,99,  N
10277,YALKYN,-31.6,117.9167,Nov 1914,May 1916,1.5,95,  N
8316,YALLALIE BASIN,-30.3819,115.8464,Jul 2016,Nov 2017,1.4,95,  N
6058,YALLALONG,-27.4278,115.5147,Jan 1904,Sep 2017,109.3,96,  N
5029,YALLEEN,-21.6767,116.3928,Jan 1930,Mar 2017,49.3,56,  N
9522,YALLINGUP,-33.6333,115,Feb 1907,Jan 1968,54.4,89,  N
9767,YALLINGUP,-33.6683,115.0428,Apr 1968,Jun 1995,24.3,89,  N
6085,YALOBIA,-24.2,114.1,Jan 1894,Sep 1940,17.1,37,  N
